team,player,position,status,injury,source
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,JonesKam Jones,PG,"Sun, Nov 30",Back,CBS
Lakers,JacksonQuenton Jackson,SG,"Sun, Nov 30",Hamstring,CBS
Lakers,NesmithAaron Nesmith,SF,"Sat, Nov 15",Knee,CBS
Lakers,ToppinObi Toppin,PF,"Fri, Oct 31",Foot,CBS
Lakers,HaliburtonTyrese Haliburton,PG,"Tue, Oct 28",Achilles,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Lakers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Lakers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Lakers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Lakers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,MillerJordan Miller,SG,"Wed, Dec 3",Back,CBS
Clippers,BogdanovicBogdan Bogdanovic,SG,"Tue, Dec 2",Hip,CBS
Clippers,Jones Jr.,SF,"Mon, Nov 17",Knee,CBS
Clippers,BealBradley Beal,SG,"Wed, Nov 12",Hip,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Clippers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Clippers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,DoncicLuka Doncic,PG,"Wed, Dec 3",Personal,CBS
Lakers,SmartMarcus Smart,PG,"Wed, Dec 3",Back,CBS
Lakers,MorantJa Morant,PG,"Mon, Dec 1",Calf,CBS
Lakers,JeromeTy Jerome,SG,"Sat, Nov 22",Calf,CBS
Lakers,SmallJavon Small,PG,"Sat, Nov 15",Toe,CBS
Lakers,ClarkeBrandon Clarke,C,"Tue, Nov 11",Knee,CBS
Lakers,Pippen Jr.,PG,"Sat, Oct 18",Toe,CBS
Lakers,MorantJa Morant,PG,"Mon, Dec 1",Calf,CBS
Lakers,JeromeTy Jerome,SG,"Sat, Nov 22",Calf,CBS
Lakers,SmallJavon Small,PG,"Sat, Nov 15",Toe,CBS
Lakers,ClarkeBrandon Clarke,C,"Tue, Nov 11",Knee,CBS
Lakers,Pippen Jr.,PG,"Sat, Oct 18",Toe,CBS
Lakers,MorantJa Morant,PG,"Mon, Dec 1",Calf,CBS
Lakers,JeromeTy Jerome,SG,"Sat, Nov 22",Calf,CBS
Lakers,SmallJavon Small,PG,"Sat, Nov 15",Toe,CBS
Lakers,ClarkeBrandon Clarke,C,"Tue, Nov 11",Knee,CBS
